date-time,latitude,longitude,depth,RMS,Nphs,errH,errZ,Mamp,errOT,stderrX,stderrY,publicId
2016-10-21T06:55:09.789000Z,42.8445,13.22733,5.294,0.04628,21,0.23,0.333,0.0,0.01984,0.1528,0.1715,8601711
2016-10-21T07:01:11.260000Z,42.898,13.2385,2.95,0.02771,15,0.3,0.2687,0.0,0.02401,0.1901,0.2321,8601751
2016-10-21T07:09:43.750000Z,42.75217,13.23517,9.521,0.0433,23,0.265,0.3035,0.0,0.01914,0.1453,0.2221,8601771
2016-10-21T07:26:37.240000Z,42.73883,13.14968,9.778,0.05139,28,0.208,0.3278,0.0,0.01714,0.1301,0.1623,8601871
2016-10-21T07:33:20.300000Z,42.70017,13.24967,7.895,0.03366,26,0.238,0.2592,0.0,0.01779,0.1461,0.1879,8601891
2016-10-21T07:54:16.990000Z,42.70017,13.2515,7.742,0.06377,27,0.244,0.3093,0.0,0.01856,0.14,0.2003,8602121
2016-10-21T08:06:32.759999Z,42.7005,13.25117,7.999,0.0377,34,0.195,0.2237,0.0,0.01545,0.1167,0.1568,8602331
2016-10-21T08:07:58.970000Z,42.6995,13.249,8.139,0.02801,34,0.225,0.2129,0.0,0.01574,0.1174,0.1917,8602361
2016-10-21T08:28:06.845000Z,42.77567,13.09828,9.339,0.07484,20,0.278,0.3826,0.0,0.02127,0.1647,0.2241,8602551
2016-10-21T08:30:55.540000Z,42.77167,13.10352,9.987,0.07369,43,0.163,0.2733,0.0,0.01375,0.1106,0.1194,8602561
2016-10-21T08:31:56.090000Z,42.77083,13.10635,9.048,0.03888,14,0.456,0.5516,0.0,0.02535,0.1754,0.4211,8602591
2016-10-21T08:38:48.950000Z,42.77417,13.10222,9.263,0.04641,15,0.423,0.4463,0.0,0.02416,0.1826,0.3813,8602631
2016-10-21T08:47:26.520000Z,42.86433,13.258,1.63,0.1248,6,0.822,0.9662,0.0,0.03886,0.2757,0.7741,8602701
2016-10-21T09:19:26.300000Z,42.795,13.25283,2.197,0.07143,36,0.189,0.4277,0.0,0.01478,0.1042,0.1574,8603031
2016-10-21T09:37:25.170000Z,42.86617,13.23733,2.683,0.02942,12,0.357,0.4135,0.0,0.02726,0.2069,0.2908,8603141
2016-10-21T09:38:03.643000Z,42.8665,13.077,3.185,0.04064,18,0.273,0.2653,0.0,0.02302,0.1606,0.2212,8603161
2016-10-21T10:01:09.192000Z,42.86783,13.07497,3.039,0.06659,21,0.226,0.2379,0.0,0.01967,0.1391,0.1777,8603261
2016-10-21T10:17:38.300000Z,42.89483,13.24067,3.163,0.04982,17,0.279,0.2783,0.0,0.02238,0.1858,0.2075,8603341
2016-10-21T10:21:35.850000Z,42.75217,13.18367,4.765,0.05461,32,0.197,0.3484,0.0,0.01635,0.1158,0.1591,8603381
2016-10-21T11:16:08.393000Z,42.8675,13.07467,3.134,0.07536,25,0.217,0.2099,0.0,0.01819,0.1338,0.171,8603671
2016-10-21T12:07:26.340000Z,42.80983,13.17867,9.523,0.04506,9,0.489,0.5366,0.0,0.03153,0.22,0.4369,8603981
2016-10-21T12:09:32.100000Z,42.76617,13.15197,1.766,0.06953,11,0.676,1.143,0.0,0.03354,0.2264,0.6371,8604001
2016-10-21T12:15:17.390000Z,42.8935,13.24233,3.018,0.02518,12,0.332,0.3472,0.0,0.02695,0.1922,0.2703,8604041
2016-10-21T12:27:47.130000Z,42.817,13.20967,10.76,0.0377,39,0.178,0.2477,0.0,0.01462,0.1138,0.137,8604111
2016-10-21T12:47:29.420000Z,42.78017,13.19783,4.906,0.06292,22,0.256,0.5035,0.0,0.01971,0.1486,0.2087,8604181
2016-10-21T12:48:35.690000Z,42.87717,13.2165,0.7917,0.1123,15,0.26,0.2217,0.0,0.02409,0.1675,0.1994,8604241
2016-10-21T12:57:39.660000Z,42.87683,13.07242,3.481,0.04505,14,0.274,0.3376,0.0,0.02524,0.1805,0.2064,8604311
2016-10-21T13:48:13.710000Z,42.75833,13.01227,6.273,0.03305,16,0.298,0.5714,0.0,0.02349,0.1594,0.2521,8604641
2016-10-21T13:49:10.790000Z,42.86767,13.16177,3.847,0.03443,19,0.253,0.2802,0.0,0.02118,0.1594,0.1968,8604681
2016-10-21T14:31:39.830000Z,42.777,13.13542,9.97,0.03536,10,0.541,0.7179,0.0,0.02801,0.2726,0.467,8605011
2016-10-21T14:43:30.990000Z,42.884,13.17617,1.572,0.08587,19,0.206,0.2614,0.0,0.01992,0.1343,0.1566,8605081
2016-10-21T14:57:22.280000Z,42.7705,13.12168,10.72,0.08574,17,0.282,0.88,0.0,0.02401,0.1708,0.2248,8605151
2016-10-21T14:59:50.860000Z,42.84267,13.05838,4.747,0.04576,28,0.203,0.2448,0.0,0.01734,0.1345,0.1523,8605201
2016-10-21T15:39:01.866000Z,42.78983,13.22167,3.483,0.09594,13,0.353,0.5185,0.0,0.02558,0.1865,0.2996,8605481
2016-10-21T15:55:18.440000Z,42.87617,13.12073,2.061,0.04995,11,0.303,0.7298,0.0,0.03019,0.1996,0.2283,8605581
2016-10-21T16:05:07.217000Z,42.80017,13.2095,5.163,0.06135,26,0.202,0.316,0.0,0.01789,0.1207,0.1619,8605631
2016-10-21T16:15:58.480000Z,42.83833,13.10613,6.379,0.1253,12,0.466,0.5947,0.0,0.02816,0.2749,0.3763,8605741
2016-10-21T16:18:23.790000Z,42.78183,13.20817,5.336,0.05613,28,0.202,0.3122,0.0,0.01721,0.1193,0.1628,8605771
2016-10-21T16:24:35.720000Z,42.86967,13.079,3.543,0.03894,21,0.231,0.2334,0.0,0.01974,0.1508,0.1752,8605861
