x,y,z,hit,v_type,distance_km,latitude,longitude,hit_step
1.31822,-0.46878,8.75000,2.15598,1,16.00000,42.82911,13.10888,1
1.08310,-0.38379,8.75000,2.16539,1,16.25000,42.82988,13.11175,1
0.84797,-0.29881,8.75000,2.17109,1,16.50000,42.83064,13.11463,1
0.61285,-0.21384,8.75000,2.17317,1,16.75000,42.83141,13.11750,1
0.37772,-0.12887,8.75000,2.17168,1,17.00000,42.83217,13.12038,1
0.14260,-0.04391,8.75000,2.16675,1,17.25000,42.83294,13.12326,1
-0.09253,0.04103,8.75000,2.15847,1,17.50000,42.83370,13.12613,1
-0.32765,0.12597,8.75000,2.14700,1,17.75000,42.83447,13.12901,1
-0.56278,0.21091,8.75000,2.13244,1,18.00000,42.83523,13.13188,1
-0.79790,0.29583,8.75000,2.11495,1,18.25000,42.83600,13.13476,1
-1.03303,0.38075,8.75000,2.09465,1,18.50000,42.83676,13.13764,1
-1.26816,0.46566,8.75000,2.07167,1,18.75000,42.83752,13.14051,1
-1.50328,0.55056,8.75000,2.04612,1,19.00000,42.83829,13.14339,1
-1.73841,0.63545,8.75000,2.01813,1,19.25000,42.83905,13.14626,1
-1.97353,0.72033,8.75000,1.98781,1,19.50000,42.83982,13.14914,1
-2.20866,0.80521,8.75000,1.95526,1,19.75000,42.84058,13.15202,1
-2.44378,0.89008,8.75000,1.92059,1,20.00000,42.84135,13.15489,1
-2.67891,0.97494,8.75000,1.88389,1,20.25000,42.84211,13.15777,1
-2.91403,1.05979,8.75000,1.84526,1,20.50000,42.84287,13.16065,1
-3.14916,1.14463,8.75000,1.80477,1,20.75000,42.84364,13.16352,1
-3.38428,1.22947,8.75000,1.76261,1,21.00000,42.84440,13.16640,1
-3.61941,1.31430,8.75000,1.71901,1,21.25000,42.84516,13.16928,1
-3.85453,1.39912,8.75000,1.67421,1,21.50000,42.84593,13.17215,1
-4.08966,1.48393,8.75000,1.62843,1,21.75000,42.84669,13.17503,1
-4.32478,1.56873,8.75000,1.58189,1,22.00000,42.84745,13.17791,1
-4.55991,1.65353,8.75000,1.53481,1,22.25000,42.84822,13.18078,1
-4.79504,1.73832,8.75000,1.48739,1,22.50000,42.84898,13.18366,1
-5.03016,1.82310,8.75000,1.43983,1,22.75000,42.84974,13.18654,1
-5.26529,1.90787,8.75000,1.39233,1,23.00000,42.85051,13.18942,1
-5.50041,1.99263,8.75000,1.34508,1,23.25000,42.85127,13.19229,1
-5.73554,2.07739,8.75000,1.29824,1,23.50000,42.85203,13.19517,1
-5.97066,2.16214,8.75000,1.25199,1,23.75000,42.85280,13.19805,1
-6.20579,2.24688,8.75000,1.20647,1,24.00000,42.85356,13.20093,1
-6.44091,2.33161,8.75000,1.16170,1,24.25000,42.85432,13.20380,1
-6.67604,2.41633,8.75000,1.11769,1,24.50000,42.85508,13.20668,1
-6.91116,2.50105,8.75000,1.07443,1,24.75000,42.85585,13.20956,1
-7.14629,2.58575,8.75000,1.03193,1,25.00000,42.85661,13.21244,1
-7.38141,2.67045,8.75000,0.99020,1,25.25000,42.85737,13.21532,1
-7.61654,2.75514,8.75000,0.94927,1,25.50000,42.85813,13.21819,1
-7.85167,2.83983,8.75000,0.90915,1,25.75000,42.85890,13.22107,1
-8.08679,2.92450,8.75000,0.86986,1,26.00000,42.85966,13.22395,1
-8.32192,3.00917,8.75000,0.83145,1,26.25000,42.86042,13.22683,1
-8.55704,3.09383,8.75000,0.79395,1,26.50000,42.86118,13.22971,0
-8.79217,3.17848,8.75000,0.75739,1,26.75000,42.86194,13.23258,0
-9.02729,3.26312,8.75000,0.72183,1,27.00000,42.86271,13.23546,0
-9.26242,3.34776,8.75000,0.68729,1,27.25000,42.86347,13.23834,0
-9.49754,3.43239,8.75000,0.65377,1,27.50000,42.86423,13.24122,0
-9.73267,3.51701,8.75000,0.62126,1,27.75000,42.86499,13.24410,0
-9.96779,3.60162,8.75000,0.58975,1,28.00000,42.86575,13.24698,0
-10.20292,3.68622,8.75000,0.55923,1,28.25000,42.86652,13.24986,0
-10.43805,3.77082,8.75000,0.52968,1,28.50000,42.86728,13.25274,0
-10.67317,3.85540,8.75000,0.50111,1,28.75000,42.86804,13.25561,0
-10.90830,3.93998,8.75000,0.47349,1,29.00000,42.86880,13.25849,0
-11.14342,4.02455,8.75000,0.44682,1,29.25000,42.86956,13.26137,0
-11.37855,4.10911,8.75000,0.42109,1,29.50000,42.87032,13.26425,0
-11.61367,4.19367,8.75000,0.39630,1,29.75000,42.87108,13.26713,0
-11.84880,4.27822,8.75000,0.37245,1,30.00000,42.87184,13.27001,0
16.36625,-5.92471,9.00000,0.11671,1,0.00000,42.78000,12.92500,0
16.13113,-5.83921,9.00000,0.12324,1,0.25000,42.78077,12.92787,0
15.89600,-5.75371,9.00000,0.13021,1,0.50000,42.78154,12.93074,0
15.66087,-5.66823,9.00000,0.13765,1,0.75000,42.78231,12.93361,0
15.42575,-5.58275,9.00000,0.14559,1,1.00000,42.78308,12.93648,0
15.19062,-5.49728,9.00000,0.15407,1,1.25000,42.78385,12.93936,0
14.95550,-5.41182,9.00000,0.16311,1,1.50000,42.78462,12.94223,0
14.72037,-5.32637,9.00000,0.17276,1,1.75000,42.78539,12.94510,0
14.48525,-5.24092,9.00000,0.18302,1,2.00000,42.78616,12.94797,0
14.25012,-5.15549,9.00000,0.19389,1,2.25000,42.78692,12.95084,0
14.01500,-5.07006,9.00000,0.20539,1,2.50000,42.78769,12.95371,0
13.77987,-4.98464,9.00000,0.21753,1,2.75000,42.78846,12.95658,0
13.54474,-4.89922,9.00000,0.23032,1,3.00000,42.78923,12.95946,0
13.30962,-4.81382,9.00000,0.24376,1,3.25000,42.79000,12.96233,0
13.07449,-4.72842,9.00000,0.25787,1,3.50000,42.79077,12.96520,0
12.83937,-4.64303,9.00000,0.27266,1,3.75000,42.79154,12.96807,0
12.60424,-4.55765,9.00000,0.28813,1,4.00000,42.79231,12.97094,0
12.36912,-4.47228,9.00000,0.30432,1,4.25000,42.79307,12.97381,0
12.13399,-4.38691,9.00000,0.32122,1,4.50000,42.79384,12.97669,0
11.89887,-4.30156,9.00000,0.33885,1,4.75000,42.79461,12.97956,0
11.66374,-4.21621,9.00000,0.35728,1,5.00000,42.79538,12.98243,0
11.42861,-4.13087,9.00000,0.37658,1,5.25000,42.79615,12.98530,0
11.19349,-4.04553,9.00000,0.39686,1,5.50000,42.79692,12.98818,0
10.95836,-3.96021,9.00000,0.41818,1,5.75000,42.79768,12.99105,0
10.72324,-3.87489,9.00000,0.44064,1,6.00000,42.79845,12.99392,0
10.48811,-3.78958,9.00000,0.46432,1,6.25000,42.79922,12.99679,0
10.25299,-3.70428,9.00000,0.48928,1,6.50000,42.79999,12.99967,0
10.01786,-3.61899,9.00000,0.51561,1,6.75000,42.80076,13.00254,0
9.78274,-3.53370,9.00000,0.54337,1,7.00000,42.80152,13.00541,0
9.54761,-3.44843,9.00000,0.57261,1,7.25000,42.80229,13.00828,0
9.31249,-3.36316,9.00000,0.60341,1,7.50000,42.80306,13.01116,0
9.07736,-3.27790,9.00000,0.63582,1,7.75000,42.80383,13.01403,0
8.84223,-3.19264,9.00000,0.66989,1,8.00000,42.80459,13.01690,0
8.60711,-3.10740,9.00000,0.70561,1,8.25000,42.80536,13.01978,0
8.37198,-3.02216,9.00000,0.74296,1,8.50000,42.80613,13.02265,0
8.13686,-2.93693,9.00000,0.78190,1,8.75000,42.80690,13.02552,0
7.90173,-2.85171,9.00000,0.82240,1,9.00000,42.80766,13.02840,0
7.66661,-2.76650,9.00000,0.86442,1,9.25000,42.80843,13.03127,1
7.43148,-2.68129,9.00000,0.90791,1,9.50000,42.80920,13.03414,1
7.19636,-2.59610,9.00000,0.95284,1,9.75000,42.80996,13.03702,1
6.96123,-2.51091,9.00000,0.99915,1,10.00000,42.81073,13.03989,1
6.72611,-2.42573,9.00000,1.04678,1,10.25000,42.81150,13.04276,1
6.49098,-2.34055,9.00000,1.09566,1,10.50000,42.81226,13.04564,1
6.25586,-2.25539,9.00000,1.14573,1,10.75000,42.81303,13.04851,1
6.02073,-2.17023,9.00000,1.19690,1,11.00000,42.81380,13.05139,1
5.78560,-2.08508,9.00000,1.24905,1,11.25000,42.81456,13.05426,1
5.55048,-1.99994,9.00000,1.30190,1,11.50000,42.81533,13.05713,1
5.31535,-1.91481,9.00000,1.35510,1,11.75000,42.81610,13.06001,1
5.08023,-1.82968,9.00000,1.40832,1,12.00000,42.81686,13.06288,1
4.84510,-1.74457,9.00000,1.46119,1,12.25000,42.81763,13.06576,1
4.60998,-1.65946,9.00000,1.51338,1,12.50000,42.81839,13.06863,1
4.37485,-1.57436,9.00000,1.56452,1,12.75000,42.81916,13.07150,1
4.13973,-1.48926,9.00000,1.61426,1,13.00000,42.81993,13.07438,1
3.90460,-1.40418,9.00000,1.66224,1,13.25000,42.82069,13.07725,1
3.66948,-1.31910,9.00000,1.70812,1,13.50000,42.82146,13.08013,1
3.43435,-1.23403,9.00000,1.75153,1,13.75000,42.82222,13.08300,1
3.19923,-1.14897,9.00000,1.79213,1,14.00000,42.82299,13.08588,1
2.96410,-1.06392,9.00000,1.82958,1,14.25000,42.82376,13.08875,1
2.72897,-0.97888,9.00000,1.86359,1,14.50000,42.82452,13.09163,1
2.49385,-0.89384,9.00000,1.89410,1,14.75000,42.82529,13.09450,1
2.25872,-0.80881,9.00000,1.92105,1,15.00000,42.82605,13.09738,1
2.02360,-0.72379,9.00000,1.94441,1,15.25000,42.82682,13.10025,1
1.78847,-0.63878,9.00000,1.96416,1,15.50000,42.82758,13.10313,1
1.55335,-0.55377,9.00000,1.98029,1,15.75000,42.82835,13.10600,1
1.31822,-0.46878,9.00000,1.99282,1,16.00000,42.82911,13.10888,1
1.08310,-0.38379,9.00000,2.00176,1,16.25000,42.82988,13.11175,1
0.84797,-0.29881,9.00000,2.00715,1,16.50000,42.83064,13.11463,1
0.61285,-0.21384,9.00000,2.00905,1,16.75000,42.83141,13.11750,1
0.37772,-0.12887,9.00000,2.00753,1,17.00000,42.83217,13.12038,1
0.14260,-0.04391,9.00000,2.00268,1,17.25000,42.83294,13.12326,1
-0.09253,0.04103,9.00000,1.99461,1,17.50000,42.83370,13.12613,1
-0.32765,0.12597,9.00000,1.98342,1,17.75000,42.83447,13.12901,1
-0.56278,0.21091,9.00000,1.96927,1,18.00000,42.83523,13.13188,1
-0.79790,0.29583,9.00000,1.95227,1,18.25000,42.83600,13.13476,1
-1.03303,0.38075,9.00000,1.93257,1,18.50000,42.83676,13.13764,1
-1.26816,0.46566,9.00000,1.91030,1,18.75000,42.83752,13.14051,1
-1.50328,0.55056,9.00000,1.88557,1,19.00000,42.83829,13.14339,1
-1.73841,0.63545,9.00000,1.85851,1,19.25000,42.83905,13.14626,1
-1.97353,0.72033,9.00000,1.82924,1,19.50000,42.83982,13.14914,1
-2.20866,0.80521,9.00000,1.79787,1,19.75000,42.84058,13.15202,1
-2.44378,0.89008,9.00000,1.76451,1,20.00000,42.84135,13.15489,1
-2.67891,0.97494,9.00000,1.72924,1,20.25000,42.84211,13.15777,1
-2.91403,1.05979,9.00000,1.69218,1,20.50000,42.84287,13.16065,1
-3.14916,1.14463,9.00000,1.65342,1,20.75000,42.84364,13.16352,1
-3.38428,1.22947,9.00000,1.61312,1,21.00000,42.84440,13.16640,1
-3.61941,1.31430,9.00000,1.57151,1,21.25000,42.84516,13.16928,1
-3.85453,1.39912,9.00000,1.52883,1,21.50000,42.84593,13.17215,1
-4.08966,1.48393,9.00000,1.48527,1,21.75000,42.84669,13.17503,1
-4.32478,1.56873,9.00000,1.44107,1,22.00000,42.84745,13.17791,1
-4.55991,1.65353,9.00000,1.39641,1,22.25000,42.84822,13.18078,1
-4.79504,1.73832,9.00000,1.35152,1,22.50000,42.84898,13.18366,1
-5.03016,1.82310,9.00000,1.30658,1,22.75000,42.84974,13.18654,1
-5.26529,1.90787,9.00000,1.26178,1,23.00000,42.85051,13.18942,1
-5.50041,1.99263,9.00000,1.21731,1,23.25000,42.85127,13.19229,1
-5.73554,2.07739,9.00000,1.17335,1,23.50000,42.85203,13.19517,1
-5.97066,2.16214,9.00000,1.13006,1,23.75000,42.85280,13.19805,1
-6.20579,2.24688,9.00000,1.08758,1,24.00000,42.85356,13.20093,1
-6.44091,2.33161,9.00000,1.04594,1,24.25000,42.85432,13.20380,1
-6.67604,2.41633,9.00000,1.00512,1,24.50000,42.85508,13.20668,1
-6.91116,2.50105,9.00000,0.96512,1,24.75000,42.85585,13.20956,1
-7.14629,2.58575,9.00000,0.92593,1,25.00000,42.85661,13.21244,1
-7.38141,2.67045,9.00000,0.88755,1,25.25000,42.85737,13.21532,1
-7.61654,2.75514,9.00000,0.84999,1,25.50000,42.85813,13.21819,1
-7.85167,2.83983,9.00000,0.81325,1,25.75000,42.85890,13.22107,0
-8.08679,2.92450,9.00000,0.77734,1,26.00000,42.85966,13.22395,0
-8.32192,3.00917,9.00000,0.74229,1,26.25000,42.86042,13.22683,0
-8.55704,3.09383,9.00000,0.70812,1,26.50000,42.86118,13.22971,0
-8.79217,3.17848,9.00000,0.67484,1,26.75000,42.86194,13.23258,0
-9.02729,3.26312,9.00000,0.64249,1,27.00000,42.86271,13.23546,0
-9.26242,3.34776,9.00000,0.61109,1,27.25000,42.86347,13.23834,0
-9.49754,3.43239,9.00000,0.58064,1,27.50000,42.86423,13.24122,0
-9.73267,3.51701,9.00000,0.55113,1,27.75000,42.86499,13.24410,0
-9.96779,3.60162,9.00000,0.52255,1,28.00000,42.86575,13.24698,0
-10.20292,3.68622,9.00000,0.49490,1,28.25000,42.86652,13.24986,0
-10.43805,3.77082,9.00000,0.46816,1,28.50000,42.86728,13.25274,0
-10.67317,3.85540,9.00000,0.44234,1,28.75000,42.86804,13.25561,0
-10.90830,3.93998,9.00000,0.41741,1,29.00000,42.86880,13.25849,0
-11.14342,4.02455,9.00000,0.39337,1,29.25000,42.86956,13.26137,0
-11.37855,4.10911,9.00000,0.37021,1,29.50000,42.87032,13.26425,0
-11.61367,4.19367,9.00000,0.34793,1,29.75000,42.87108,13.26713,0
-11.84880,4.27822,9.00000,0.32651,1,30.00000,42.87184,13.27001,0
16.36625,-5.92471,9.25000,0.10871,1,0.00000,42.78000,12.92500,0
16.13113,-5.83921,9.25000,0.11462,1,0.25000,42.78077,12.92787,0
15.89600,-5.75371,9.25000,0.12091,1,0.50000,42.78154,12.93074,0
15.66087,-5.66823,9.25000,0.12760,1,0.75000,42.78231,12.93361,0
15.42575,-5.58275,9.25000,0.13471,1,1.00000,42.78308,12.93648,0
15.19062,-5.49728,9.25000,0.14227,1,1.25000,42.78385,12.93936,0
14.95550,-5.41182,9.25000,0.15032,1,1.50000,42.78462,12.94223,0
14.72037,-5.32637,9.25000,0.15886,1,1.75000,42.78539,12.94510,0
14.48525,-5.24092,9.25000,0.16792,1,2.00000,42.78616,12.94797,0
14.25012,-5.15549,9.25000,0.17751,1,2.25000,42.78692,12.95084,0
14.01500,-5.07006,9.25000,0.18762,1,2.50000,42.78769,12.95371,0
13.77987,-4.98464,9.25000,0.19827,1,2.75000,42.78846,12.95658,0
13.54474,-4.89922,9.25000,0.20946,1,3.00000,42.78923,12.95946,0
13.30962,-4.81382,9.25000,0.22120,1,3.25000,42.79000,12.96233,0
13.07449,-4.72842,9.25000,0.23351,1,3.50000,42.79077,12.96520,0
12.83937,-4.64303,9.25000,0.24639,1,3.75000,42.79154,12.96807,0
12.60424,-4.55765,9.25000,0.25986,1,4.00000,42.79231,12.97094,0
12.36912,-4.47228,9.25000,0.27393,1,4.25000,42.79307,12.97381,0
12.13399,-4.38691,9.25000,0.28861,1,4.50000,42.79384,12.97669,0
11.89887,-4.30156,9.25000,0.30393,1,4.75000,42.79461,12.97956,0
11.66374,-4.21621,9.25000,0.31992,1,5.00000,42.79538,12.98243,0
11.42861,-4.13087,9.25000,0.33669,1,5.25000,42.79615,12.98530,0
11.19349,-4.04553,9.25000,0.35433,1,5.50000,42.79692,12.98818,0
10.95836,-3.96021,9.25000,0.37291,1,5.75000,42.79768,12.99105,0
10.72324,-3.87489,9.25000,0.39252,1,6.00000,42.79845,12.99392,0
10.48811,-3.78958,9.25000,0.41325,1,6.25000,42.79922,12.99679,0
10.25299,-3.70428,9.25000,0.43516,1,6.50000,42.79999,12.99967,0
10.01786,-3.61899,9.25000,0.45833,1,6.75000,42.80076,13.00254,0
9.78274,-3.53370,9.25000,0.48283,1,7.00000,42.80152,13.00541,0
9.54761,-3.44843,9.25000,0.50873,1,7.25000,42.80229,13.00828,0
9.31249,-3.36316,9.25000,0.53608,1,7.50000,42.80306,13.01116,0
9.07736,-3.27790,9.25000,0.56494,1,7.75000,42.80383,13.01403,0
8.84223,-3.19264,9.25000,0.59536,1,8.00000,42.80459,13.01690,0
8.60711,-3.10740,9.25000,0.62736,1,8.25000,42.80536,13.01978,0
8.37198,-3.02216,9.25000,0.66089,1,8.50000,42.80613,13.02265,0
8.13686,-2.93693,9.25000,0.69596,1,8.75000,42.80690,13.02552,0
7.90173,-2.85171,9.25000,0.73252,1,9.00000,42.80766,13.02840,0
7.66661,-2.76650,9.25000,0.77055,1,9.25000,42.80843,13.03127,0
7.43148,-2.68129,9.25000,0.81003,1,9.50000,42.80920,13.03414,0
7.19636,-2.59610,9.25000,0.85090,1,9.75000,42.80996,13.03702,1
6.96123,-2.51091,9.25000,0.89314,1,10.00000,42.81073,13.03989,1
6.72611,-2.42573,9.25000,0.93669,1,10.25000,42.81150,13.04276,1
6.49098,-2.34055,9.25000,0.98151,1,10.50000,42.81226,13.04564,1
6.25586,-2.25539,9.25000,1.02753,1,10.75000,42.81303,13.04851,1
6.02073,-2.17023,9.25000,1.07469,1,11.00000,42.81380,13.05139,1
5.78560,-2.08508,9.25000,1.12287,1,11.25000,42.81456,13.05426,1
5.55048,-1.99994,9.25000,1.17181,1,11.50000,42.81533,13.05713,1
5.31535,-1.91481,9.25000,1.22119,1,11.75000,42.81610,13.06001,1
5.08023,-1.82968,9.25000,1.27066,1,12.00000,42.81686,13.06288,1
4.84510,-1.74457,9.25000,1.31989,1,12.25000,42.81763,13.06576,1
4.60998,-1.65946,9.25000,1.36855,1,12.50000,42.81839,13.06863,1
4.37485,-1.57436,9.25000,1.41629,1,12.75000,42.81916,13.07150,1
4.13973,-1.48926,9.25000,1.46278,1,13.00000,42.81993,13.07438,1
3.90460,-1.40418,9.25000,1.50767,1,13.25000,42.82069,13.07725,1
3.66948,-1.31910,9.25000,1.55063,1,13.50000,42.82146,13.08013,1
3.43435,-1.23403,9.25000,1.59131,1,13.75000,42.82222,13.08300,1
3.19923,-1.14897,9.25000,1.62939,1,14.00000,42.82299,13.08588,1
2.96410,-1.06392,9.25000,1.66454,1,14.25000,42.82376,13.08875,1
2.72897,-0.97888,9.25000,1.69649,1,14.50000,42.82452,13.09163,1
2.49385,-0.89384,9.25000,1.72516,1,14.75000,42.82529,13.09450,1
2.25872,-0.80881,9.25000,1.75051,1,15.00000,42.82605,13.09738,1
2.02360,-0.72379,9.25000,1.77251,1,15.25000,42.82682,13.10025,1
1.78847,-0.63878,9.25000,1.79112,1,15.50000,42.82758,13.10313,1
1.55335,-0.55377,9.25000,1.80634,1,15.75000,42.82835,13.10600,1
1.31822,-0.46878,9.25000,1.81817,1,16.00000,42.82911,13.10888,1
1.08310,-0.38379,9.25000,1.82662,1,16.25000,42.82988,13.11175,1
0.84797,-0.29881,9.25000,1.83174,1,16.50000,42.83064,13.11463,1
0.61285,-0.21384,9.25000,1.83356,1,16.75000,42.83141,13.11750,1
0.37772,-0.12887,9.25000,1.83215,1,17.00000,42.83217,13.12038,1
0.14260,-0.04391,9.25000,1.82756,1,17.25000,42.83294,13.12326,1
-0.09253,0.04103,9.25000,1.81991,1,17.50000,42.83370,13.12613,1
-0.32765,0.12597,9.25000,1.80929,1,17.75000,42.83447,13.12901,1
-0.56278,0.21091,9.25000,1.79584,1,18.00000,42.83523,13.13188,1
-0.79790,0.29583,9.25000,1.77970,1,18.25000,42.83600,13.13476,1
-1.03303,0.38075,9.25000,1.76099,1,18.50000,42.83676,13.13764,1
-1.26816,0.46566,9.25000,1.73985,1,18.75000,42.83752,13.14051,1
-1.50328,0.55056,9.25000,1.71641,1,19.00000,42.83829,13.14339,1
-1.73841,0.63545,9.25000,1.69078,1,19.25000,42.83905,13.14626,1
-1.97353,0.72033,9.25000,1.66308,1,19.50000,42.83982,13.14914,1
-2.20866,0.80521,9.25000,1.63344,1,19.75000,42.84058,13.15202,1
-2.44378,0.89008,9.25000,1.60196,1,20.00000,42.84135,13.15489,1
-2.67891,0.97494,9.25000,1.56875,1,20.25000,42.84211,13.15777,1
-2.91403,1.05979,9.25000,1.53390,1,20.50000,42.84287,13.16065,1
-3.14916,1.14463,9.25000,1.49751,1,20.75000,42.84364,13.16352,1
-3.38428,1.22947,9.25000,1.45976,1,21.00000,42.84440,13.16640,1
-3.61941,1.31430,9.25000,1.42084,1,21.25000,42.84516,13.16928,1
-3.85453,1.39912,9.25000,1.38097,1,21.50000,42.84593,13.17215,1
-4.08966,1.48393,9.25000,1.34036,1,21.75000,42.84669,13.17503,1
-4.32478,1.56873,9.25000,1.29920,1,22.00000,42.84745,13.17791,1
-4.55991,1.65353,9.25000,1.25768,1,22.25000,42.84822,13.18078,1
-4.79504,1.73832,9.25000,1.21601,1,22.50000,42.84898,13.18366,1
-5.03016,1.82310,9.25000,1.17436,1,22.75000,42.84974,13.18654,1
-5.26529,1.90787,9.25000,1.13292,1,23.00000,42.85051,13.18942,1
-5.50041,1.99263,9.25000,1.09186,1,23.25000,42.85127,13.19229,1
-5.73554,2.07739,9.25000,1.05135,1,23.50000,42.85203,13.19517,1
-5.97066,2.16214,9.25000,1.01156,1,23.75000,42.85280,13.19805,1
-6.20579,2.24688,9.25000,0.97262,1,24.00000,42.85356,13.20093,1
-6.44091,2.33161,9.25000,0.93454,1,24.25000,42.85432,13.20380,1
-6.67604,2.41633,9.25000,0.89731,1,24.50000,42.85508,13.20668,1
-6.91116,2.50105,9.25000,0.86091,1,24.75000,42.85585,13.20956,1
-7.14629,2.58575,9.25000,0.82532,1,25.00000,42.85661,13.21244,0
-7.38141,2.67045,9.25000,0.79053,1,25.25000,42.85737,13.21532,0
-7.61654,2.75514,9.25000,0.75655,1,25.50000,42.85813,13.21819,0
-7.85167,2.83983,9.25000,0.72335,1,25.75000,42.85890,13.22107,0
-8.08679,2.92450,9.25000,0.69096,1,26.00000,42.85966,13.22395,0
-8.32192,3.00917,9.25000,0.65936,1,26.25000,42.86042,13.22683,0
-8.55704,3.09383,9.25000,0.62858,1,26.50000,42.86118,13.22971,0
-8.79217,3.17848,9.25000,0.59861,1,26.75000,42.86194,13.23258,0
-9.02729,3.26312,9.25000,0.56948,1,27.00000,42.86271,13.23546,0
-9.26242,3.34776,9.25000,0.54121,1,27.25000,42.86347,13.23834,0
-9.49754,3.43239,9.25000,0.51378,1,27.50000,42.86423,13.24122,0
-9.73267,3.51701,9.25000,0.48721,1,27.75000,42.86499,13.24410,0
-9.96779,3.60162,9.25000,0.46148,1,28.00000,42.86575,13.24698,0
-10.20292,3.68622,9.25000,0.43659,1,28.25000,42.86652,13.24986,0
-10.43805,3.77082,9.25000,0.41255,1,28.50000,42.86728,13.25274,0
-10.67317,3.85540,9.25000,0.38934,1,28.75000,42.86804,13.25561,0
-10.90830,3.93998,9.25000,0.36695,1,29.00000,42.86880,13.25849,0
-11.14342,4.02455,9.25000,0.34538,1,29.25000,42.86956,13.26137,0
-11.37855,4.10911,9.25000,0.32462,1,29.50000,42.87032,13.26425,0
-11.61367,4.19367,9.25000,0.30467,1,29.75000,42.87108,13.26713,0
-11.84880,4.27822,9.25000,0.28551,1,30.00000,42.87184,13.27001,0
16.36625,-5.92471,9.50000,0.09909,1,0.00000,42.78000,12.92500,0
16.13113,-5.83921,9.50000,0.10437,1,0.25000,42.78077,12.92787,0
15.89600,-5.75371,9.50000,0.10996,1,0.50000,42.78154,12.93074,0
15.66087,-5.66823,9.50000,0.11589,1,0.75000,42.78231,12.93361,0
15.42575,-5.58275,9.50000,0.12218,1,1.00000,42.78308,12.93648,0
15.19062,-5.49728,9.50000,0.12885,1,1.25000,42.78385,12.93936,0
14.95550,-5.41182,9.50000,0.13592,1,1.50000,42.78462,12.94223,0
14.72037,-5.32637,9.50000,0.14341,1,1.75000,42.78539,12.94510,0
14.48525,-5.24092,9.50000,0.15134,1,2.00000,42.78616,12.94797,0
14.25012,-5.15549,9.50000,0.15970,1,2.25000,42.78692,12.95084,0
14.01500,-5.07006,9.50000,0.16851,1,2.50000,42.78769,12.95371,0
13.77987,-4.98464,9.50000,0.17777,1,2.75000,42.78846,12.95658,0
13.54474,-4.89922,9.50000,0.18748,1,3.00000,42.78923,12.95946,0
13.30962,-4.81382,9.50000,0.19765,1,3.25000,42.79000,12.96233,0
13.07449,-4.72842,9.50000,0.20830,1,3.50000,42.79077,12.96520,0
12.83937,-4.64303,9.50000,0.21943,1,3.75000,42.79154,12.96807,0
12.60424,-4.55765,9.50000,0.23106,1,4.00000,42.79231,12.97094,0
12.36912,-4.47228,9.50000,0.24319,1,4.25000,42.79307,12.97381,0
12.13399,-4.38691,9.50000,0.25584,1,4.50000,42.79384,12.97669,0
11.89887,-4.30156,9.50000,0.26903,1,4.75000,42.79461,12.97956,0
11.66374,-4.21621,9.50000,0.28280,1,5.00000,42.79538,12.98243,0
11.42861,-4.13087,9.50000,0.29724,1,5.25000,42.79615,12.98530,0
11.19349,-4.04553,9.50000,0.31244,1,5.50000,42.79692,12.98818,0
10.95836,-3.96021,9.50000,0.32848,1,5.75000,42.79768,12.99105,0
10.72324,-3.87489,9.50000,0.34544,1,6.00000,42.79845,12.99392,0
10.48811,-3.78958,9.50000,0.36340,1,6.25000,42.79922,12.99679,0
10.25299,-3.70428,9.50000,0.38242,1,6.50000,42.79999,12.99967,0
10.01786,-3.61899,9.50000,0.40258,1,6.75000,42.80076,13.00254,0
9.78274,-3.53370,9.50000,0.42395,1,7.00000,42.80152,13.00541,0
9.54761,-3.44843,9.50000,0.44659,1,7.25000,42.80229,13.00828,0
9.31249,-3.36316,9.50000,0.47056,1,7.50000,42.80306,13.01116,0
9.07736,-3.27790,9.50000,0.49590,1,7.75000,42.80383,13.01403,0
8.84223,-3.19264,9.50000,0.52269,1,8.00000,42.80459,13.01690,0
8.60711,-3.10740,9.50000,0.55091,1,8.25000,42.80536,13.01978,0
8.37198,-3.02216,9.50000,0.58057,1,8.50000,42.80613,13.02265,0
8.13686,-2.93693,9.50000,0.61164,1,8.75000,42.80690,13.02552,0
7.90173,-2.85171,9.50000,0.64411,1,9.00000,42.80766,13.02840,0
7.66661,-2.76650,9.50000,0.67797,1,9.25000,42.80843,13.03127,0
7.43148,-2.68129,9.50000,0.71318,1,9.50000,42.80920,13.03414,0
7.19636,-2.59610,9.50000,0.74973,1,9.75000,42.80996,13.03702,0
6.96123,-2.51091,9.50000,0.78758,1,10.00000,42.81073,13.03989,0
6.72611,-2.42573,9.50000,0.82671,1,10.25000,42.81150,13.04276,0
6.49098,-2.34055,9.50000,0.86706,1,10.50000,42.81226,13.04564,1
6.25586,-2.25539,9.50000,0.90859,1,10.75000,42.81303,13.04851,1
6.02073,-2.17023,9.50000,0.95124,1,11.00000,42.81380,13.05139,1
5.78560,-2.08508,9.50000,0.99494,1,11.25000,42.81456,13.05426,1
5.55048,-1.99994,9.50000,1.03942,1,11.50000,42.81533,13.05713,1
5.31535,-1.91481,9.50000,1.08437,1,11.75000,42.81610,13.06001,1
5.08023,-1.82968,9.50000,1.12950,1,12.00000,42.81686,13.06288,1
4.84510,-1.74457,9.50000,1.17447,1,12.25000,42.81763,13.06576,1
