x,y,z,v,v_type,distance_km,latitude,longitude
-7.38141,2.67045,4.75000,3.43344,1,25.25000,42.85737,13.21532
-7.61654,2.75514,4.75000,3.43059,1,25.50000,42.85813,13.21819
-7.85167,2.83983,4.75000,3.42735,1,25.75000,42.85890,13.22107
-8.08679,2.92450,4.75000,3.42384,1,26.00000,42.85966,13.22395
-8.32192,3.00917,4.75000,3.42017,1,26.25000,42.86042,13.22683
-8.55704,3.09383,4.75000,3.41638,1,26.50000,42.86118,13.22971
-8.79217,3.17848,4.75000,3.41249,1,26.75000,42.86194,13.23258
-9.02729,3.26312,4.75000,3.40847,1,27.00000,42.86271,13.23546
-9.26242,3.34776,4.75000,3.40426,1,27.25000,42.86347,13.23834
-9.49754,3.43239,4.75000,3.39979,1,27.50000,42.86423,13.24122
-9.73267,3.51701,4.75000,3.39501,1,27.75000,42.86499,13.24410
-9.96779,3.60162,4.75000,3.38988,1,28.00000,42.86575,13.24698
-10.20292,3.68622,4.75000,3.38436,1,28.25000,42.86652,13.24986
-10.43805,3.77082,4.75000,3.37841,1,28.50000,42.86728,13.25274
-10.67317,3.85540,4.75000,3.37204,1,28.75000,42.86804,13.25561
-10.90830,3.93998,4.75000,3.36523,1,29.00000,42.86880,13.25849
-11.14342,4.02455,4.75000,3.35800,1,29.25000,42.86956,13.26137
-11.37855,4.10911,4.75000,3.35041,1,29.50000,42.87032,13.26425
-11.61367,4.19367,4.75000,3.34250,1,29.75000,42.87108,13.26713
-11.84880,4.27822,4.75000,3.33435,1,30.00000,42.87184,13.27001
16.36625,-5.92471,5.00000,3.29052,1,0.00000,42.78000,12.92500
16.13113,-5.83921,5.00000,3.28525,1,0.25000,42.78077,12.92787
15.89600,-5.75371,5.00000,3.28150,1,0.50000,42.78154,12.93074
15.66087,-5.66823,5.00000,3.27969,1,0.75000,42.78231,12.93361
15.42575,-5.58275,5.00000,3.28023,1,1.00000,42.78308,12.93648
15.19062,-5.49728,5.00000,3.28351,1,1.25000,42.78385,12.93936
14.95550,-5.41182,5.00000,3.28995,1,1.50000,42.78462,12.94223
14.72037,-5.32637,5.00000,3.29963,1,1.75000,42.78539,12.94510
14.48525,-5.24092,5.00000,3.31190,1,2.00000,42.78616,12.94797
14.25012,-5.15549,5.00000,3.32602,1,2.25000,42.78692,12.95084
14.01500,-5.07006,5.00000,3.34130,1,2.50000,42.78769,12.95371
13.77987,-4.98464,5.00000,3.35708,1,2.75000,42.78846,12.95658
13.54474,-4.89922,5.00000,3.37273,1,3.00000,42.78923,12.95946
13.30962,-4.81382,5.00000,3.38765,1,3.25000,42.79000,12.96233
13.07449,-4.72842,5.00000,3.40132,1,3.50000,42.79077,12.96520
12.83937,-4.64303,5.00000,3.41325,1,3.75000,42.79154,12.96807
12.60424,-4.55765,5.00000,3.42300,1,4.00000,42.79231,12.97094
12.36912,-4.47228,5.00000,3.43020,1,4.25000,42.79307,12.97381
12.13399,-4.38691,5.00000,3.43451,1,4.50000,42.79384,12.97669
11.89887,-4.30156,5.00000,3.43570,1,4.75000,42.79461,12.97956
11.66374,-4.21621,5.00000,3.43395,1,5.00000,42.79538,12.98243
11.42861,-4.13087,5.00000,3.42987,1,5.25000,42.79615,12.98530
11.19349,-4.04553,5.00000,3.42405,1,5.50000,42.79692,12.98818
10.95836,-3.96021,5.00000,3.41703,1,5.75000,42.79768,12.99105
10.72324,-3.87489,5.00000,3.40928,1,6.00000,42.79845,12.99392
10.48811,-3.78958,5.00000,3.40119,1,6.25000,42.79922,12.99679
10.25299,-3.70428,5.00000,3.39313,1,6.50000,42.79999,12.99967
10.01786,-3.61899,5.00000,3.38536,1,6.75000,42.80076,13.00254
9.78274,-3.53370,5.00000,3.37811,1,7.00000,42.80152,13.00541
9.54761,-3.44843,5.00000,3.37153,1,7.25000,42.80229,13.00828
9.31249,-3.36316,5.00000,3.36572,1,7.50000,42.80306,13.01116
9.07736,-3.27790,5.00000,3.36069,1,7.75000,42.80383,13.01403
8.84223,-3.19264,5.00000,3.35644,1,8.00000,42.80459,13.01690
8.60711,-3.10740,5.00000,3.35285,1,8.25000,42.80536,13.01978
8.37198,-3.02216,5.00000,3.34983,1,8.50000,42.80613,13.02265
8.13686,-2.93693,5.00000,3.34731,1,8.75000,42.80690,13.02552
7.90173,-2.85171,5.00000,3.34524,1,9.00000,42.80766,13.02840
7.66661,-2.76650,5.00000,3.34361,1,9.25000,42.80843,13.03127
7.43148,-2.68129,5.00000,3.34244,1,9.50000,42.80920,13.03414
7.19636,-2.59610,5.00000,3.34178,1,9.75000,42.80996,13.03702
6.96123,-2.51091,5.00000,3.34167,1,10.00000,42.81073,13.03989
6.72611,-2.42573,5.00000,3.34222,1,10.25000,42.81150,13.04276
6.49098,-2.34055,5.00000,3.34353,1,10.50000,42.81226,13.04564
6.25586,-2.25539,5.00000,3.34572,1,10.75000,42.81303,13.04851
6.02073,-2.17023,5.00000,3.34894,1,11.00000,42.81380,13.05139
5.78560,-2.08508,5.00000,3.35329,1,11.25000,42.81456,13.05426
5.55048,-1.99994,5.00000,3.35873,1,11.50000,42.81533,13.05713
5.31535,-1.91481,5.00000,3.36513,1,11.75000,42.81610,13.06001
5.08023,-1.82968,5.00000,3.37237,1,12.00000,42.81686,13.06288
4.84510,-1.74457,5.00000,3.38037,1,12.25000,42.81763,13.06576
4.60998,-1.65946,5.00000,3.38902,1,12.50000,42.81839,13.06863
4.37485,-1.57436,5.00000,3.39825,1,12.75000,42.81916,13.07150
4.13973,-1.48926,5.00000,3.40799,1,13.00000,42.81993,13.07438
3.90460,-1.40418,5.00000,3.41819,1,13.25000,42.82069,13.07725
3.66948,-1.31910,5.00000,3.42879,1,13.50000,42.82146,13.08013
3.43435,-1.23403,5.00000,3.43976,1,13.75000,42.82222,13.08300
3.19923,-1.14897,5.00000,3.45109,1,14.00000,42.82299,13.08588
2.96410,-1.06392,5.00000,3.46276,1,14.25000,42.82376,13.08875
2.72897,-0.97888,5.00000,3.47473,1,14.50000,42.82452,13.09163
2.49385,-0.89384,5.00000,3.48692,1,14.75000,42.82529,13.09450
2.25872,-0.80881,5.00000,3.49915,1,15.00000,42.82605,13.09738
2.02360,-0.72379,5.00000,3.51127,1,15.25000,42.82682,13.10025
1.78847,-0.63878,5.00000,3.52306,1,15.50000,42.82758,13.10313
1.55335,-0.55377,5.00000,3.53432,1,15.75000,42.82835,13.10600
1.31822,-0.46878,5.00000,3.54479,1,16.00000,42.82911,13.10888
1.08310,-0.38379,5.00000,3.55420,1,16.25000,42.82988,13.11175
0.84797,-0.29881,5.00000,3.56226,1,16.50000,42.83064,13.11463
0.61285,-0.21384,5.00000,3.56867,1,16.75000,42.83141,13.11750
0.37772,-0.12887,5.00000,3.57310,1,17.00000,42.83217,13.12038
0.14260,-0.04391,5.00000,3.57519,1,17.25000,42.83294,13.12326
-0.09253,0.04103,5.00000,3.57460,1,17.50000,42.83370,13.12613
-0.32765,0.12597,5.00000,3.57119,1,17.75000,42.83447,13.12901
-0.56278,0.21091,5.00000,3.56516,1,18.00000,42.83523,13.13188
-0.79790,0.29583,5.00000,3.55678,1,18.25000,42.83600,13.13476
-1.03303,0.38075,5.00000,3.54634,1,18.50000,42.83676,13.13764
-1.26816,0.46566,5.00000,3.53421,1,18.75000,42.83752,13.14051
-1.50328,0.55056,5.00000,3.52078,1,19.00000,42.83829,13.14339
-1.73841,0.63545,5.00000,3.50648,1,19.25000,42.83905,13.14626
-1.97353,0.72033,5.00000,3.49178,1,19.50000,42.83982,13.14914
-2.20866,0.80521,5.00000,3.47719,1,19.75000,42.84058,13.15202
-2.44378,0.89008,5.00000,3.46326,1,20.00000,42.84135,13.15489
-2.67891,0.97494,5.00000,3.45055,1,20.25000,42.84211,13.15777
-2.91403,1.05979,5.00000,3.43968,1,20.50000,42.84287,13.16065
-3.14916,1.14463,5.00000,3.43123,1,20.75000,42.84364,13.16352
-3.38428,1.22947,5.00000,3.42542,1,21.00000,42.84440,13.16640
-3.61941,1.31430,5.00000,3.42212,1,21.25000,42.84516,13.16928
-3.85453,1.39912,5.00000,3.42114,1,21.50000,42.84593,13.17215
-4.08966,1.48393,5.00000,3.42221,1,21.75000,42.84669,13.17503
-4.32478,1.56873,5.00000,3.42502,1,22.00000,42.84745,13.17791
-4.55991,1.65353,5.00000,3.42921,1,22.25000,42.84822,13.18078
-4.79504,1.73832,5.00000,3.43435,1,22.50000,42.84898,13.18366
-5.03016,1.82310,5.00000,3.44001,1,22.75000,42.84974,13.18654
-5.26529,1.90787,5.00000,3.44571,1,23.00000,42.85051,13.18942
-5.50041,1.99263,5.00000,3.45095,1,23.25000,42.85127,13.19229
-5.73554,2.07739,5.00000,3.45523,1,23.50000,42.85203,13.19517
-5.97066,2.16214,5.00000,3.45807,1,23.75000,42.85280,13.19805
-6.20579,2.24688,5.00000,3.45905,1,24.00000,42.85356,13.20093
-6.44091,2.33161,5.00000,3.45822,1,24.25000,42.85432,13.20380
-6.67604,2.41633,5.00000,3.45578,1,24.50000,42.85508,13.20668
-6.91116,2.50105,5.00000,3.45198,1,24.75000,42.85585,13.20956
-7.14629,2.58575,5.00000,3.44707,1,25.00000,42.85661,13.21244
-7.38141,2.67045,5.00000,3.44132,1,25.25000,42.85737,13.21532
-7.61654,2.75514,5.00000,3.43498,1,25.50000,42.85813,13.21819
-7.85167,2.83983,5.00000,3.42831,1,25.75000,42.85890,13.22107
-8.08679,2.92450,5.00000,3.42154,1,26.00000,42.85966,13.22395
-8.32192,3.00917,5.00000,3.41486,1,26.25000,42.86042,13.22683
-8.55704,3.09383,5.00000,3.40847,1,26.50000,42.86118,13.22971
-8.79217,3.17848,5.00000,3.40248,1,26.75000,42.86194,13.23258
-9.02729,3.26312,5.00000,3.39701,1,27.00000,42.86271,13.23546
-9.26242,3.34776,5.00000,3.39206,1,27.25000,42.86347,13.23834
-9.49754,3.43239,5.00000,3.38756,1,27.50000,42.86423,13.24122
-9.73267,3.51701,5.00000,3.38339,1,27.75000,42.86499,13.24410
-9.96779,3.60162,5.00000,3.37944,1,28.00000,42.86575,13.24698
-10.20292,3.68622,5.00000,3.37561,1,28.25000,42.86652,13.24986
-10.43805,3.77082,5.00000,3.37178,1,28.50000,42.86728,13.25274
-10.67317,3.85540,5.00000,3.36785,1,28.75000,42.86804,13.25561
-10.90830,3.93998,5.00000,3.36373,1,29.00000,42.86880,13.25849
-11.14342,4.02455,5.00000,3.35933,1,29.25000,42.86956,13.26137
-11.37855,4.10911,5.00000,3.35457,1,29.50000,42.87032,13.26425
-11.61367,4.19367,5.00000,3.34940,1,29.75000,42.87108,13.26713
-11.84880,4.27822,5.00000,3.34375,1,30.00000,42.87184,13.27001
16.36625,-5.92471,5.25000,3.29900,1,0.00000,42.78000,12.92500
16.13113,-5.83921,5.25000,3.29378,1,0.25000,42.78077,12.92787
15.89600,-5.75371,5.25000,3.29013,1,0.50000,42.78154,12.93074
15.66087,-5.66823,5.25000,3.28847,1,0.75000,42.78231,12.93361
15.42575,-5.58275,5.25000,3.28917,1,1.00000,42.78308,12.93648
15.19062,-5.49728,5.25000,3.29265,1,1.25000,42.78385,12.93936
14.95550,-5.41182,5.25000,3.29929,1,1.50000,42.78462,12.94223
14.72037,-5.32637,5.25000,3.30916,1,1.75000,42.78539,12.94510
14.48525,-5.24092,5.25000,3.32160,1,2.00000,42.78616,12.94797
14.25012,-5.15549,5.25000,3.33588,1,2.25000,42.78692,12.95084
14.01500,-5.07006,5.25000,3.35130,1,2.50000,42.78769,12.95371
13.77987,-4.98464,5.25000,3.36720,1,2.75000,42.78846,12.95658
13.54474,-4.89922,5.25000,3.38294,1,3.00000,42.78923,12.95946
13.30962,-4.81382,5.25000,3.39796,1,3.25000,42.79000,12.96233
13.07449,-4.72842,5.25000,3.41173,1,3.50000,42.79077,12.96520
12.83937,-4.64303,5.25000,3.42377,1,3.75000,42.79154,12.96807
12.60424,-4.55765,5.25000,3.43367,1,4.00000,42.79231,12.97094
12.36912,-4.47228,5.25000,3.44107,1,4.25000,42.79307,12.97381
12.13399,-4.38691,5.25000,3.44566,1,4.50000,42.79384,12.97669
11.89887,-4.30156,5.25000,3.44722,1,4.75000,42.79461,12.97956
11.66374,-4.21621,5.25000,3.44595,1,5.00000,42.79538,12.98243
11.42861,-4.13087,5.25000,3.44246,1,5.25000,42.79615,12.98530
11.19349,-4.04553,5.25000,3.43734,1,5.50000,42.79692,12.98818
10.95836,-3.96021,5.25000,3.43111,1,5.75000,42.79768,12.99105
10.72324,-3.87489,5.25000,3.42425,1,6.00000,42.79845,12.99392
10.48811,-3.78958,5.25000,3.41714,1,6.25000,42.79922,12.99679
10.25299,-3.70428,5.25000,3.41013,1,6.50000,42.79999,12.99967
10.01786,-3.61899,5.25000,3.40350,1,6.75000,42.80076,13.00254
9.78274,-3.53370,5.25000,3.39745,1,7.00000,42.80152,13.00541
9.54761,-3.44843,5.25000,3.39214,1,7.25000,42.80229,13.00828
9.31249,-3.36316,5.25000,3.38764,1,7.50000,42.80306,13.01116
9.07736,-3.27790,5.25000,3.38398,1,7.75000,42.80383,13.01403
8.84223,-3.19264,5.25000,3.38113,1,8.00000,42.80459,13.01690
8.60711,-3.10740,5.25000,3.37899,1,8.25000,42.80536,13.01978
8.37198,-3.02216,5.25000,3.37746,1,8.50000,42.80613,13.02265
8.13686,-2.93693,5.25000,3.37646,1,8.75000,42.80690,13.02552
7.90173,-2.85171,5.25000,3.37597,1,9.00000,42.80766,13.02840
7.66661,-2.76650,5.25000,3.37595,1,9.25000,42.80843,13.03127
7.43148,-2.68129,5.25000,3.37642,1,9.50000,42.80920,13.03414
7.19636,-2.59610,5.25000,3.37739,1,9.75000,42.80996,13.03702
6.96123,-2.51091,5.25000,3.37893,1,10.00000,42.81073,13.03989
6.72611,-2.42573,5.25000,3.38110,1,10.25000,42.81150,13.04276
6.49098,-2.34055,5.25000,3.38398,1,10.50000,42.81226,13.04564
6.25586,-2.25539,5.25000,3.38769,1,10.75000,42.81303,13.04851
6.02073,-2.17023,5.25000,3.39233,1,11.00000,42.81380,13.05139
5.78560,-2.08508,5.25000,3.39800,1,11.25000,42.81456,13.05426
5.55048,-1.99994,5.25000,3.40460,1,11.50000,42.81533,13.05713
5.31535,-1.91481,5.25000,3.41197,1,11.75000,42.81610,13.06001
5.08023,-1.82968,5.25000,3.41997,1,12.00000,42.81686,13.06288
4.84510,-1.74457,5.25000,3.42849,1,12.25000,42.81763,13.06576
4.60998,-1.65946,5.25000,3.43740,1,12.50000,42.81839,13.06863
4.37485,-1.57436,5.25000,3.44662,1,12.75000,42.81916,13.07150
4.13973,-1.48926,5.25000,3.45607,1,13.00000,42.81993,13.07438
3.90460,-1.40418,5.25000,3.46568,1,13.25000,42.82069,13.07725
3.66948,-1.31910,5.25000,3.47542,1,13.50000,42.82146,13.08013
3.43435,-1.23403,5.25000,3.48525,1,13.75000,42.82222,13.08300
3.19923,-1.14897,5.25000,3.49514,1,14.00000,42.82299,13.08588
2.96410,-1.06392,5.25000,3.50511,1,14.25000,42.82376,13.08875
2.72897,-0.97888,5.25000,3.51513,1,14.50000,42.82452,13.09163
2.49385,-0.89384,5.25000,3.52516,1,14.75000,42.82529,13.09450
2.25872,-0.80881,5.25000,3.53509,1,15.00000,42.82605,13.09738
2.02360,-0.72379,5.25000,3.54481,1,15.25000,42.82682,13.10025
1.78847,-0.63878,5.25000,3.55416,1,15.50000,42.82758,13.10313
1.55335,-0.55377,5.25000,3.56297,1,15.75000,42.82835,13.10600
1.31822,-0.46878,5.25000,3.57105,1,16.00000,42.82911,13.10888
1.08310,-0.38379,5.25000,3.57816,1,16.25000,42.82988,13.11175
0.84797,-0.29881,5.25000,3.58408,1,16.50000,42.83064,13.11463
0.61285,-0.21384,5.25000,3.58853,1,16.75000,42.83141,13.11750
0.37772,-0.12887,5.25000,3.59124,1,17.00000,42.83217,13.12038
0.14260,-0.04391,5.25000,3.59191,1,17.25000,42.83294,13.12326
-0.09253,0.04103,5.25000,3.59022,1,17.50000,42.83370,13.12613
-0.32765,0.12597,5.25000,3.58606,1,17.75000,42.83447,13.12901
-0.56278,0.21091,5.25000,3.57963,1,18.00000,42.83523,13.13188
-0.79790,0.29583,5.25000,3.57118,1,18.25000,42.83600,13.13476
-1.03303,0.38075,5.25000,3.56098,1,18.50000,42.83676,13.13764
-1.26816,0.46566,5.25000,3.54938,1,18.75000,42.83752,13.14051
-1.50328,0.55056,5.25000,3.53673,1,19.00000,42.83829,13.14339
-1.73841,0.63545,5.25000,3.52342,1,19.25000,42.83905,13.14626
-1.97353,0.72033,5.25000,3.50989,1,19.50000,42.83982,13.14914
-2.20866,0.80521,5.25000,3.49659,1,19.75000,42.84058,13.15202
-2.44378,0.89008,5.25000,3.48401,1,20.00000,42.84135,13.15489
-2.67891,0.97494,5.25000,3.47267,1,20.25000,42.84211,13.15777
-2.91403,1.05979,5.25000,3.46311,1,20.50000,42.84287,13.16065
-3.14916,1.14463,5.25000,3.45588,1,20.75000,42.84364,13.16352
-3.38428,1.22947,5.25000,3.45113,1,21.00000,42.84440,13.16640
-3.61941,1.31430,5.25000,3.44874,1,21.25000,42.84516,13.16928
-3.85453,1.39912,5.25000,3.44847,1,21.50000,42.84593,13.17215
-4.08966,1.48393,5.25000,3.45006,1,21.75000,42.84669,13.17503
-4.32478,1.56873,5.25000,3.45318,1,22.00000,42.84745,13.17791
-4.55991,1.65353,5.25000,3.45744,1,22.25000,42.84822,13.18078
-4.79504,1.73832,5.25000,3.46244,1,22.50000,42.84898,13.18366
-5.03016,1.82310,5.25000,3.46770,1,22.75000,42.84974,13.18654
-5.26529,1.90787,5.25000,3.47274,1,23.00000,42.85051,13.18942
-5.50041,1.99263,5.25000,3.47706,1,23.25000,42.85127,13.19229
-5.73554,2.07739,5.25000,3.48014,1,23.50000,42.85203,13.19517
-5.97066,2.16214,5.25000,3.48148,1,23.75000,42.85280,13.19805
-6.20579,2.24688,5.25000,3.48065,1,24.00000,42.85356,13.20093
-6.44091,2.33161,5.25000,3.47771,1,24.25000,42.85432,13.20380
-6.67604,2.41633,5.25000,3.47292,1,24.50000,42.85508,13.20668
-6.91116,2.50105,5.25000,3.46657,1,24.75000,42.85585,13.20956
-7.14629,2.58575,5.25000,3.45897,1,25.00000,42.85661,13.21244
-7.38141,2.67045,5.25000,3.45044,1,25.25000,42.85737,13.21532
-7.61654,2.75514,5.25000,3.44131,1,25.50000,42.85813,13.21819
-7.85167,2.83983,5.25000,3.43188,1,25.75000,42.85890,13.22107
-8.08679,2.92450,5.25000,3.42245,1,26.00000,42.85966,13.22395
-8.32192,3.00917,5.25000,3.41332,1,26.25000,42.86042,13.22683
-8.55704,3.09383,5.25000,3.40475,1,26.50000,42.86118,13.22971
-8.79217,3.17848,5.25000,3.39694,1,26.75000,42.86194,13.23258
-9.02729,3.26312,5.25000,3.39010,1,27.00000,42.86271,13.23546
-9.26242,3.34776,5.25000,3.38432,1,27.25000,42.86347,13.23834
-9.49754,3.43239,5.25000,3.37948,1,27.50000,42.86423,13.24122
-9.73267,3.51701,5.25000,3.37546,1,27.75000,42.86499,13.24410
-9.96779,3.60162,5.25000,3.37209,1,28.00000,42.86575,13.24698
-10.20292,3.68622,5.25000,3.36921,1,28.25000,42.86652,13.24986
-10.43805,3.77082,5.25000,3.36668,1,28.50000,42.86728,13.25274
-10.67317,3.85540,5.25000,3.36432,1,28.75000,42.86804,13.25561
-10.90830,3.93998,5.25000,3.36198,1,29.00000,42.86880,13.25849
-11.14342,4.02455,5.25000,3.35951,1,29.25000,42.86956,13.26137
-11.37855,4.10911,5.25000,3.35675,1,29.50000,42.87032,13.26425
-11.61367,4.19367,5.25000,3.35358,1,29.75000,42.87108,13.26713
-11.84880,4.27822,5.25000,3.34985,1,30.00000,42.87184,13.27001
16.36625,-5.92471,5.50000,3.31239,1,0.00000,42.78000,12.92500
16.13113,-5.83921,5.50000,3.30757,1,0.25000,42.78077,12.92787
15.89600,-5.75371,5.50000,3.30431,1,0.50000,42.78154,12.93074
15.66087,-5.66823,5.50000,3.30298,1,0.75000,42.78231,12.93361
15.42575,-5.58275,5.50000,3.30396,1,1.00000,42.78308,12.93648
15.19062,-5.49728,5.50000,3.30762,1,1.25000,42.78385,12.93936
14.95550,-5.41182,5.50000,3.31434,1,1.50000,42.78462,12.94223
14.72037,-5.32637,5.50000,3.32416,1,1.75000,42.78539,12.94510
14.48525,-5.24092,5.50000,3.33643,1,2.00000,42.78616,12.94797
14.25012,-5.15549,5.50000,3.35044,1,2.25000,42.78692,12.95084
14.01500,-5.07006,5.50000,3.36551,1,2.50000,42.78769,12.95371
13.77987,-4.98464,5.50000,3.38099,1,2.75000,42.78846,12.95658
13.54474,-4.89922,5.50000,3.39629,1,3.00000,42.78923,12.95946
13.30962,-4.81382,5.50000,3.41084,1,3.25000,42.79000,12.96233
13.07449,-4.72842,5.50000,3.42415,1,3.50000,42.79077,12.96520
12.83937,-4.64303,5.50000,3.43578,1,3.75000,42.79154,12.96807
12.60424,-4.55765,5.50000,3.44532,1,4.00000,42.79231,12.97094
12.36912,-4.47228,5.50000,3.45245,1,4.25000,42.79307,12.97381
12.13399,-4.38691,5.50000,3.45690,1,4.50000,42.79384,12.97669
11.89887,-4.30156,5.50000,3.45846,1,4.75000,42.79461,12.97956
11.66374,-4.21621,5.50000,3.45735,1,5.00000,42.79538,12.98243
11.42861,-4.13087,5.50000,3.45417,1,5.25000,42.79615,12.98530
11.19349,-4.04553,5.50000,3.44948,1,5.50000,42.79692,12.98818
10.95836,-3.96021,5.50000,3.44382,1,5.75000,42.79768,12.99105
10.72324,-3.87489,5.50000,3.43763,1,6.00000,42.79845,12.99392
10.48811,-3.78958,5.50000,3.43130,1,6.25000,42.79922,12.99679
10.25299,-3.70428,5.50000,3.42518,1,6.50000,42.79999,12.99967
10.01786,-3.61899,5.50000,3.41952,1,6.75000,42.80076,13.00254
9.78274,-3.53370,5.50000,3.41454,1,7.00000,42.80152,13.00541
9.54761,-3.44843,5.50000,3.41037,1,7.25000,42.80229,13.00828
9.31249,-3.36316,5.50000,3.40711,1,7.50000,42.80306,13.01116
9.07736,-3.27790,5.50000,3.40477,1,7.75000,42.80383,13.01403
8.84223,-3.19264,5.50000,3.40332,1,8.00000,42.80459,13.01690
8.60711,-3.10740,5.50000,3.40267,1,8.25000,42.80536,13.01978
8.37198,-3.02216,5.50000,3.40271,1,8.50000,42.80613,13.02265
8.13686,-2.93693,5.50000,3.40339,1,8.75000,42.80690,13.02552
7.90173,-2.85171,5.50000,3.40463,1,9.00000,42.80766,13.02840
7.66661,-2.76650,5.50000,3.40642,1,9.25000,42.80843,13.03127
7.43148,-2.68129,5.50000,3.40874,1,9.50000,42.80920,13.03414
7.19636,-2.59610,5.50000,3.41160,1,9.75000,42.80996,13.03702
6.96123,-2.51091,5.50000,3.41503,1,10.00000,42.81073,13.03989
6.72611,-2.42573,5.50000,3.41906,1,10.25000,42.81150,13.04276
6.49098,-2.34055,5.50000,3.42376,1,10.50000,42.81226,13.04564
6.25586,-2.25539,5.50000,3.42919,1,10.75000,42.81303,13.04851
6.02073,-2.17023,5.50000,3.43545,1,11.00000,42.81380,13.05139
5.78560,-2.08508,5.50000,3.44260,1,11.25000,42.81456,13.05426
5.55048,-1.99994,5.50000,3.45049,1,11.50000,42.81533,13.05713
5.31535,-1.91481,5.50000,3.45893,1,11.75000,42.81610,13.06001
5.08023,-1.82968,5.50000,3.46775,1,12.00000,42.81686,13.06288
4.84510,-1.74457,5.50000,3.47681,1,12.25000,42.81763,13.06576
4.60998,-1.65946,5.50000,3.48597,1,12.50000,42.81839,13.06863
4.37485,-1.57436,5.50000,3.49512,1,12.75000,42.81916,13.07150
4.13973,-1.48926,5.50000,3.50419,1,13.00000,42.81993,13.07438
3.90460,-1.40418,5.50000,3.51309,1,13.25000,42.82069,13.07725
3.66948,-1.31910,5.50000,3.52178,1,13.50000,42.82146,13.08013
3.43435,-1.23403,5.50000,3.53023,1,13.75000,42.82222,13.08300
3.19923,-1.14897,5.50000,3.53842,1,14.00000,42.82299,13.08588
2.96410,-1.06392,5.50000,3.54636,1,14.25000,42.82376,13.08875
2.72897,-0.97888,5.50000,3.55405,1,14.50000,42.82452,13.09163
2.49385,-0.89384,5.50000,3.56151,1,14.75000,42.82529,13.09450
2.25872,-0.80881,5.50000,3.56871,1,15.00000,42.82605,13.09738
2.02360,-0.72379,5.50000,3.57560,1,15.25000,42.82682,13.10025
1.78847,-0.63878,5.50000,3.58210,1,15.50000,42.82758,13.10313
1.55335,-0.55377,5.50000,3.58810,1,15.75000,42.82835,13.10600
1.31822,-0.46878,5.50000,3.59348,1,16.00000,42.82911,13.10888
1.08310,-0.38379,5.50000,3.59807,1,16.25000,42.82988,13.11175
0.84797,-0.29881,5.50000,3.60170,1,16.50000,42.83064,13.11463
0.61285,-0.21384,5.50000,3.60418,1,16.75000,42.83141,13.11750
0.37772,-0.12887,5.50000,3.60528,1,17.00000,42.83217,13.12038
0.14260,-0.04391,5.50000,3.60477,1,17.25000,42.83294,13.12326
-0.09253,0.04103,5.50000,3.60239,1,17.50000,42.83370,13.12613
-0.32765,0.12597,5.50000,3.59807,1,17.75000,42.83447,13.12901
-0.56278,0.21091,5.50000,3.59195,1,18.00000,42.83523,13.13188
-0.79790,0.29583,5.50000,3.58424,1,18.25000,42.83600,13.13476
-1.03303,0.38075,5.50000,3.57518,1,18.50000,42.83676,13.13764
-1.26816,0.46566,5.50000,3.56502,1,18.75000,42.83752,13.14051
-1.50328,0.55056,5.50000,3.55406,1,19.00000,42.83829,13.14339
-1.73841,0.63545,5.50000,3.54263,1,19.25000,42.83905,13.14626
-1.97353,0.72033,5.50000,3.53108,1,19.50000,42.83982,13.14914
-2.20866,0.80521,5.50000,3.51978,1,19.75000,42.84058,13.15202
-2.44378,0.89008,5.50000,3.50915,1,20.00000,42.84135,13.15489
-2.67891,0.97494,5.50000,3.49961,1,20.25000,42.84211,13.15777
-2.91403,1.05979,5.50000,3.49160,1,20.50000,42.84287,13.16065
-3.14916,1.14463,5.50000,3.48558,1,20.75000,42.84364,13.16352
-3.38428,1.22947,5.50000,3.48169,1,21.00000,42.84440,13.16640
-3.61941,1.31430,5.50000,3.47979,1,21.25000,42.84516,13.16928
-3.85453,1.39912,5.50000,3.47968,1,21.50000,42.84593,13.17215
-4.08966,1.48393,5.50000,3.48111,1,21.75000,42.84669,13.17503
-4.32478,1.56873,5.50000,3.48378,1,22.00000,42.84745,13.17791
-4.55991,1.65353,5.50000,3.48733,1,22.25000,42.84822,13.18078
-4.79504,1.73832,5.50000,3.49137,1,22.50000,42.84898,13.18366
-5.03016,1.82310,5.50000,3.49548,1,22.75000,42.84974,13.18654
-5.26529,1.90787,5.50000,3.49919,1,23.00000,42.85051,13.18942
-5.50041,1.99263,5.50000,3.50202,1,23.25000,42.85127,13.19229
-5.73554,2.07739,5.50000,3.50349,1,23.50000,42.85203,13.19517
-5.97066,2.16214,5.50000,3.50310,1,23.75000,42.85280,13.19805
-6.20579,2.24688,5.50000,3.50045,1,24.00000,42.85356,13.20093
-6.44091,2.33161,5.50000,3.49560,1,24.25000,42.85432,13.20380
-6.67604,2.41633,5.50000,3.48883,1,24.50000,42.85508,13.20668
-6.91116,2.50105,5.50000,3.48044,1,24.75000,42.85585,13.20956
-7.14629,2.58575,5.50000,3.47075,1,25.00000,42.85661,13.21244
-7.38141,2.67045,5.50000,3.46011,1,25.25000,42.85737,13.21532
-7.61654,2.75514,5.50000,3.44887,1,25.50000,42.85813,13.21819
-7.85167,2.83983,5.50000,3.43737,1,25.75000,42.85890,13.22107
-8.08679,2.92450,5.50000,3.42596,1,26.00000,42.85966,13.22395
