date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, publicId
2016-10-20T06:15:06.524055, 42.8724, 13.2280, 3.2793, 0.0345297, 14, 106.0, 3.71466, 0.0940481, 0.11572422, -9.9, -9.9, 42.8724, 13.2280, 3.2706, 241.677, -4.77985, 0.0785422, 333.711, -23.0084, 0.109481, 0.1490992, 0.0638472, 0.0940481, 149.263, 0.00294056, 8591071
2016-10-20T06:28:13.703658, 42.8840, 13.2377, 2.8359, 0.0214056, 10, 129.0, 5.00607, 0.699844, 0.35820976, -9.9, -9.9, 42.8838, 13.2375, 2.7720, 57.092, -2.2344, 0.144339, 336.877, 77.0705, 0.409074, 0.8840437, 0.117155, 0.699844, 146.688, 0.04228984, 8591251
2016-10-20T06:29:45.875101, 42.8787, 13.2474, 0.8672, 0.0308525, 8, 173.0, 5.44149, 1.10789, 0.88308567, -9.9, -9.9, 42.8775, 13.2482, 0.8588, 65.3879, 2.73957, 0.305632, 312.749, 82.9136, 1.09101, 1.375837, 0.250007, 1.10789, 155.51, 0.1191926, 8591281
2016-10-20T06:36:40.051160, 42.8503, 13.1492, 4.1523, 0.0263178, 12, 159.0, 3.23985, 0.159635, 0.17097391, -9.9, -9.9, 42.8505, 13.1495, 4.1466, 82.406, -4.51474, 0.115561, 355.997, 38.4234, 0.169159, 0.2356187, 0.0938189, 0.159635, 170.094, 0.01040481, 8591371
2016-10-20T06:43:02.694633, 42.8574, 13.2254, 0.8555, 0.0499537, 20, 93.0, 3.05614, 0.173097, 0.25198844, -9.9, -9.9, 42.8574, 13.2255, 0.8373, 2.18622, -9.08785, 0.179688, 269.025, -19.0223, 0.193613, 0.3265882, 0.146616, 0.173097, 107.986, 0.02292766, 8591411
2016-10-20T06:52:41.477589, 42.8076, 13.2481, 10.0898, 0.0215684, 7, 158.0, 7.33494, 0.151343, 0.30101588, -9.9, -9.9, 42.8076, 13.2481, 10.0593, 314.699, -9.13874, 0.160003, 225.993, 7.99273, 0.178869, 0.379776, 0.13411, 0.151343, 24.1106, 0.02326181, 8591471
2016-10-20T07:04:13.288615, 42.8171, 13.2601, 0.3047, 0.0939, 41, 97.0, 7.34775, 0.477812, 0.56645656, -9.9, -9.9, 42.8177, 13.2605, 0.3166, 131.314, 4.78386, 0.188016, 224.83, 36.2319, 0.418645, 0.818268, 0.155913, 0.477812, 37.7024, 0.1035138, 8591521
2016-10-20T07:14:25.250471, 42.8826, 13.1589, 2.7578, 0.0715544, 19, 123.0, 3.74156, 0.544677, 0.47226205, -9.9, -9.9, 42.8815, 13.1580, 2.7710, 256.302, -8.86515, 0.464474, 150.516, -60.1731, 0.546997, 0.7076618, 0.376964, 0.544677, 169.462, 0.09693277, 8591561
2016-10-20T07:17:40.225918, 42.9478, 13.0198, 9.6953, 0.0411116, 31, 73.0, 2.91578, 0.553575, 1.1254407, -9.9, -9.9, 42.9476, 13.0209, 9.5124, 345.806, -11.4314, 0.335842, 251.662, -19.6674, 0.396356, 1.505889, 0.283415, 0.553575, 101.319, 0.1398354, 8591571
2016-10-20T07:20:06.858774, 42.8579, 13.1572, 2.9609, 0.044483, 22, 75.0, 2.51607, 0.889798, 0.5188682, -9.9, -9.9, 42.8577, 13.1568, 3.0654, 231.397, -25.7861, 0.408025, 276.255, 55.7241, 0.552793, 1.162988, 0.357591, 0.889798, 150.908, 0.04250299, 8591601
