date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, mech_strike, mech_dip, mech_rake, mech_misfit, mech_Nobs, publicId
2016-10-30T00:21:13.711415, 42.7337, 13.1234, -0.0312, 0.00148865, 7, 178.0, 0.998329, 14.7775, 10.032026, -9.9, -9.9, 42.7350, 13.0378, 6.1152, 0.727911, 27.8341, 6.1686, 306.226, -47.72, 9.4573, 20.3561, 5.83425, 14.7775, 76.009, 8.483236, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:21:47.111463, 42.8957, 13.1966, 5.0625, 5.86477, 11, 126.0, 10.6282, 6.55296, 4.9166746, -9.9, -9.9, 42.9234, 13.1356, 7.7160, 359.188, -43.7854, 4.33551, 216.97, -39.5088, 7.03611, 8.321501, 4.7442, 6.55296, 99.826, 67.66236, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:21:45.778686, 42.7957, 13.0931, 2.1172, 0.16003, 49, 48.0, 6.30802, 0.291636, 0.6454769, -9.9, -9.9, 42.7959, 13.0937, 2.2017, 151.457, -7.71931, 0.294743, 240.161, 9.4721, 0.332899, 0.8154063, 0.245622, 0.291636, 81.4441, 0.1729654, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:22:33.503624, 42.8846, 13.1730, 1.8281, 0.152376, 18, 105.0, 3.25815, 0.835208, 0.9028935, -9.9, -9.9, 42.8842, 13.1769, 1.8476, 349.288, -11.3418, 0.641452, 252.014, -32.2633, 0.95299, 1.201539, 0.53637, 0.835208, 83.6859, 0.7395344, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:22:46.736100, 42.8470, 13.0861, 3.3906, 0.200546, 32, 57.0, 7.32065, 0.839919, 1.7271919, -9.9, -9.9, 42.8443, 13.0848, 3.6363, 280.485, -3.82724, 0.441463, 11.5519, -15.5544, 0.882969, 2.212562, 0.36874, 0.839919, 5.80232, 1.480594, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:23:44.236925, 42.9000, 13.0481, 7.3867, 0.106672, 102, 37.0, 2.5873, 0.805662, 0.29112673, -9.9, -9.9, 42.8993, 13.0483, 7.3556, 85.1112, 7.62221, 0.191923, 239.542, 81.5616, 0.358126, 0.9998274, 0.158277, 0.805662, 174.674, 0.02205605, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:23:56.232253, 42.8375, 13.0897, 7.5430, 0.0839823, 103, 32.0, 8.25918, 0.151062, 0.34948748, -9.9, -9.9, 42.8375, 13.0896, 7.5316, 177.038, -1.15077, 0.128283, 266.928, 5.46873, 0.183322, 0.4346737, 0.103751, 0.151062, 87.9548, 0.02445424, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:24:31.064562, 42.8240, 13.0906, 7.8359, 0.0999591, 60, 59.0, 8.73548, 0.287977, 0.48676154, -9.9, -9.9, 42.8235, 13.0911, 7.7559, 255.148, -7.42897, 0.222244, 345.202, -0.415823, 0.356745, 0.6074569, 0.188846, 0.287977, 164.967, 0.06260415, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:25:46.797915, 42.8584, 13.1639, 3.5273, 0.120381, 122, 30.0, 1.97243, 0.117831, 0.153558, -9.9, -9.9, 42.8589, 13.1639, 3.5397, 258.59, 4.15013, 0.0967741, 168.818, -3.13335, 0.14582, 0.1907276, 0.0787008, 0.117831, 168.3, 0.004711898, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:25:43.249172, 42.7586, 12.9716, 6.5625, 0.425622, 12, 115.0, 26.8796, 5.6899, 6.0391116, -9.9, -9.9, 42.7717, 13.0018, 7.6868, 339.509, 0.241257, 3.22782, 249.606, -21.8567, 6.96297, 7.561842, 2.60557, 5.6899, 69.4906, 74.66054, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:27:05.154814, 42.8635, 13.1922, 0.9531, 0.132592, 16, 131.0, 0.847959, 0.79429, 0.44589835, -9.9, -9.9, 42.8624, 13.1892, 0.9255, 100.711, 66.8114, 0.413071, 175.462, -6.42857, 0.57662, 1.048982, 0.463724, 0.79429, 82.1704, 0.262783, -999.0, -99.0, -99.0, -1.0, -1, None
2016-10-30T00:27:18.579716, 42.9460, 13.1030, 5.1953, 0.104721, 42, 57.0, 4.69311, 0.314286, 0.7962568, -9.9, -9.9, 42.9461, 13.1034, 5.2229, 67.4634, 6.57418, 0.298903, 158.688, 10.5056, 0.338234, 1.007558, 0.24778, 0.314286, 137.244, 0.194561, -999.0, -99.0, -99.0, -1.0, -1, None
