date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, publicId
2016-10-20T07:45:53.538823, 42.8950, 13.2365, 3.1230, 0.040806, 6, 288.0, 4.28769, 0.0878695, 0.13756564, -9.9, -9.9, 42.8950, 13.2366, 3.1325, 85.0308, -3.75752, 0.0774805, 353.903, -16.6819, 0.100539, 0.1756747, 0.0629308, 0.0878695, 178.761, 0.002987254, 8591851
2016-10-20T08:12:35.517794, 42.9136, 13.2475, 4.4922, 0.0286613, 32, 44.0, 4.77869, 0.279843, 0.5017962, -9.9, -9.9, 42.9135, 13.2476, 4.4757, 244.793, 2.89422, 0.213258, 334.721, -1.42403, 0.346447, 0.6224915, 0.173779, 0.279843, 155.054, 0.06794866, 8592071
2016-10-20T08:13:01.882501, 42.8216, 13.2404, 2.0234, 0.0469308, 38, 56.0, 5.78534, 0.26525, 0.5455351, -9.9, -9.9, 42.8217, 13.2402, 2.1182, 323.912, -10.1026, 0.227555, 235.073, 6.48312, 0.319062, 0.6888572, 0.203178, 0.26525, 44.1613, 0.1033048, 8592101
2016-10-20T08:23:19.571094, 42.8055, 13.0776, 2.0391, 0.0309228, 10, 130.0, 4.32754, 0.426657, 0.9386387, -9.9, -9.9, 42.8054, 13.0777, 2.0792, 249.578, 10.639, 0.253431, 338.234, -7.1169, 0.506697, 1.189992, 0.262126, 0.426657, 168.541, 0.1728616, 8592141
2016-10-20T08:30:31.013747, 42.9391, 13.2468, 3.1016, 0.0645714, 18, 170.0, 5.6283, 0.344135, 0.5281319, -9.9, -9.9, 42.9380, 13.2464, 3.2715, 85.0414, 6.78399, 0.164831, 172.006, -23.9946, 0.340267, 0.7055734, 0.141969, 0.344135, 1.50103, 0.05815395, 8592191
2016-10-20T08:45:31.807134, 42.7566, 13.2445, 9.9648, 0.0492506, 57, 38.0, 4.35317, 0.254438, 0.21887915, -9.9, -9.9, 42.7567, 13.2448, 9.9481, 159.521, 1.73797, 0.125312, 237.184, -81.9173, 0.270326, 0.3160148, 0.101322, 0.254438, 69.5967, 0.01174488, 8592271
2016-10-20T09:07:31.010099, 42.8490, 13.1727, 2.0273, 0.0482991, 30, 59.0, 1.49766, 0.124697, 0.1536209, -9.9, -9.9, 42.8489, 13.1726, 2.0292, 241.713, 14.9966, 0.116533, 329.458, -8.35573, 0.153283, 0.1953894, 0.0994119, 0.124697, 155.446, 0.00667356, 8592351
2016-10-20T09:13:04.444097, 42.7608, 13.1835, 3.4297, 0.0742206, 35, 71.0, 7.22273, 0.203939, 0.7393471, -9.9, -9.9, 42.7607, 13.1842, 3.4295, 32.6437, -1.40416, 0.188131, 302.512, -5.37754, 0.23828, 0.9199923, 0.152641, 0.203939, 126.34, 0.07332651, 8592391
2016-10-20T09:51:25.011233, 42.8003, 13.0672, 2.4766, 0.0732917, 21, 74.0, 5.33299, 0.184119, 0.71638393, -9.9, -9.9, 42.8005, 13.0673, 2.6045, 57.6067, -4.99332, 0.18313, 327.34, -3.04923, 0.221263, 0.8919338, 0.158075, 0.184119, 162.827, 0.03862196, 8592571
2016-10-20T09:58:03.328257, 42.8035, 13.2138, 2.0078, 0.084216, 27, 81.0, 6.26953, 0.46012, 1.0715212, -9.9, -9.9, 42.8035, 13.2120, 2.5708, 79.7263, 5.93282, 0.304561, 171.632, 17.7461, 0.375733, 1.396447, 0.251263, 0.46012, 155.438, 0.04981186, 8592591
2016-10-20T10:22:13.283426, 42.8259, 13.1846, 2.4023, 0.0589782, 40, 68.0, 3.42538, 0.178142, 0.2682761, -9.9, -9.9, 42.8258, 13.1843, 2.3725, 248.988, -0.137145, 0.17245, 339.016, -11.3292, 0.214763, 0.3362207, 0.139201, 0.178142, 158.895, 0.02723212, 8592771
2016-10-20T10:23:44.029992, 42.8259, 13.1846, 2.4023, 0.0563509, 37, 50.0, 3.42538, 0.179402, 0.28604913, -9.9, -9.9, 42.8259, 13.1844, 2.3745, 252.369, 1.57023, 0.157428, 342.046, -11.628, 0.214508, 0.3592117, 0.127247, 0.179402, 163.418, 0.02395221, 8592801
2016-10-20T10:43:28.008016, 42.8385, 13.0309, -0.0469, 0.0678698, 11, 98.0, 5.88455, 1.33349, 2.88572, -9.9, -9.9, 42.8410, 13.0391, 2.0076, 71.3026, -17.1296, 0.42136, 336.181, -16.1547, 0.60864, 3.903613, 0.424306, 1.33349, 23.3073, 0.4916765, 8592961
2016-10-20T10:55:41.603909, 42.7856, 13.1231, 1.8555, 0.073442, 21, 62.0, 5.38571, 0.145739, 0.36226404, -9.9, -9.9, 42.7856, 13.1232, 1.8192, 334.659, -6.04095, 0.129276, 244.344, -2.97645, 0.179069, 0.4516137, 0.11043, 0.145739, 68.5642, 0.01905855, 8593051
2016-10-20T11:37:33.470650, 42.8295, 13.2012, 10.0078, 0.0458167, 35, 53.0, 3.20047, 0.328497, 0.50205964, -9.9, -9.9, 42.8296, 13.2014, 10.0277, 143.691, 9.88327, 0.293461, 235.026, 7.61806, 0.401069, 0.6327151, 0.24856, 0.328497, 49.2372, 0.1531843, 8593311
2016-10-20T11:57:19.559269, 42.7467, 13.1828, 3.8594, 0.0482958, 15, 102.0, 11.1688, 0.320351, 1.0359695, -9.9, -9.9, 42.7468, 13.1832, 3.9662, 135.947, 2.77841, 0.275499, 226.263, 6.48754, 0.370118, 1.29248, 0.226452, 0.320351, 39.8257, 0.2421188, 8593551
2016-10-20T12:01:37.454233, 42.8660, 13.1589, 3.5137, 0.0476889, 32, 45.0, 2.59454, 0.084064, 0.1104806, -9.9, -9.9, 42.8659, 13.1590, 3.5202, 79.5821, -9.05625, 0.0625616, 354.104, 26.3202, 0.0888484, 0.1481278, 0.0521273, 0.084064, 161.876, 0.002043623, 8593601
2016-10-20T12:02:56.826600, 42.7640, 13.1451, 2.1172, 0.0961594, 18, 94.0, 8.1459, 1.07575, 1.7988268, -9.9, -9.9, 42.7651, 13.1472, 2.5555, 147.468, 4.29638, 0.222739, 239.941, 29.8744, 0.367054, 2.570881, 0.183052, 1.07575, 50.4242, 0.06977517, 8593671
2016-10-20T12:26:34.222040, 42.8655, 13.0810, 2.7461, 0.0394174, 15, 105.0, 4.4705, 0.0883471, 0.18208566, -9.9, -9.9, 42.8653, 13.0810, 2.7574, 294.507, 2.78325, 0.0852708, 24.8763, 7.54352, 0.106145, 0.2273485, 0.0692493, 0.0883471, 21.329, 0.004745495, 8593881
2016-10-20T12:30:10.170949, 42.7866, 13.1021, 8.3828, 0.0647376, 28, 54.0, 5.32531, 0.920253, 0.5693805, -9.9, -9.9, 42.7857, 13.1066, 8.4607, 197.679, 17.1468, 0.208103, 319.076, 59.3646, 0.560897, 1.228921, 0.214838, 0.920253, 101.187, 0.07928083, 8593901
2016-10-20T12:39:09.449153, 42.7599, 13.0398, 4.8281, 0.0331865, 15, 72.0, 10.2036, 0.337425, 1.3622036, -9.9, -9.9, 42.7600, 13.0397, 4.8107, 45.1271, 1.44874, 0.277274, 315.21, -3.27626, 0.407168, 1.690714, 0.226152, 0.337425, 132.812, 0.3712814, 8593961
