date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, publicId
2016-10-20T09:07:30.983131, 42.8481, 13.1739, 1.9648, 0.0653994, 30, 60.0, 1.48786, 0.177072, 0.13604617, -9.9, -9.9, 42.8482, 13.1736, 1.9604, 253.682, 9.31702, 0.112771, 232.28, -80.0064, 0.169561, 0.2195437, 0.0925228, 0.177072, 163.356, 0.008244482, 8592351
2016-10-20T09:13:04.378705, 42.7625, 13.1814, 2.7422, 0.0980345, 35, 71.0, 7.46922, 0.366145, 1.0995944, -9.9, -9.9, 42.7611, 13.1812, 2.9597, 270.025, -3.39365, 0.243481, 359.458, 9.4727, 0.395041, 1.381919, 0.203513, 0.366145, 6.89274, 0.1136641, 8592391
2016-10-20T09:51:24.993745, 42.8003, 13.0657, 2.5547, 0.0693403, 21, 74.0, 5.42371, 0.195984, 0.3808766, -9.9, -9.9, 42.8006, 13.0663, 2.5362, 185.987, 3.98288, 0.194114, 276.091, 1.48572, 0.242559, 0.4729212, 0.158532, 0.195984, 95.151, 0.04233559, 8592571
2016-10-20T09:58:03.263277, 42.7993, 13.2098, 1.6797, 0.116439, 27, 80.0, 6.61676, 0.391275, 0.8682164, -9.9, -9.9, 42.7997, 13.2113, 1.7930, 141.473, 0.276815, 0.259182, 231.514, 8.33112, 0.463424, 1.084965, 0.209245, 0.391275, 51.2453, 0.08303457, 8592591
2016-10-20T10:22:13.251429, 42.8260, 13.1851, 2.5234, 0.0706646, 40, 69.0, 3.41052, 0.197073, 0.36083844, -9.9, -9.9, 42.8257, 13.1852, 2.4788, 243.144, 5.08592, 0.183716, 331.581, -17.0399, 0.209676, 0.4648062, 0.149532, 0.197073, 163.059, 0.03253274, 8592771
2016-10-20T10:23:43.986243, 42.8260, 13.1852, 2.5273, 0.118153, 37, 50.0, 3.40636, 0.190734, 0.36677328, -9.9, -9.9, 42.8257, 13.1851, 2.4552, 246.973, 4.14666, 0.175643, 336.095, -11.9375, 0.220101, 0.4631732, 0.143323, 0.190734, 162.755, 0.02932674, 8592801
2016-10-20T10:43:28.094293, 42.8343, 13.0390, 1.1094, 0.0704678, 11, 93.0, 6.14612, 1.3254, 2.5464783, -9.9, -9.9, 42.8395, 13.0411, 2.1843, 261.335, 13.5214, 0.341227, 346.153, -20.5862, 0.927877, 3.46044, 0.444706, 1.3254, 14.8764, 0.3661813, 8592961
2016-10-20T10:55:41.554406, 42.7855, 13.1216, 1.2930, 0.0530899, 21, 62.0, 5.38583, 0.168918, 0.27103364, -9.9, -9.9, 42.7855, 13.1220, 1.3200, 173.686, 5.98357, 0.112947, 264.24, 5.26875, 0.207772, 0.3383047, 0.0949606, 0.168918, 82.3785, 0.01572348, 8593051
2016-10-20T11:37:33.407299, 42.8309, 13.2046, 10.2109, 0.0742225, 35, 53.0, 3.16445, 0.417246, 0.52847147, -9.9, -9.9, 42.8311, 13.2051, 10.1929, 323.348, -9.57955, 0.316383, 233.064, -1.68053, 0.51676, 0.6619267, 0.267047, 0.417246, 53.6556, 0.2388503, 8593311
2016-10-20T11:57:19.509899, 42.7487, 13.1832, 4.0156, 0.0841216, 15, 103.0, 10.9961, 0.583468, 1.1780646, -9.9, -9.9, 42.7488, 13.1833, 4.0482, 126.68, 2.61217, 0.297574, 217.248, 12.2669, 0.664561, 1.48811, 0.245024, 0.583468, 34.4423, 0.3955244, 8593551
2016-10-20T12:01:37.411900, 42.8661, 13.1593, 3.6074, 0.0941742, 32, 45.0, 2.57241, 0.0974146, 0.13001312, -9.9, -9.9, 42.8660, 13.1595, 3.6028, 238.354, 2.61592, 0.0707485, 329.47, 23.1044, 0.10957, 0.1689312, 0.057312, 0.0974146, 146.713, 0.003165866, 8593601
2016-10-20T12:02:56.572991, 42.7770, 13.1696, 6.4766, 0.25879, 18, 106.0, 7.74774, 1.56602, 2.746266, -9.9, -9.9, 42.7671, 13.1480, 2.9222, 141.176, -1.47335, 0.248331, 230.363, 28.8878, 0.572409, 3.874574, 0.201601, 1.56602, 53.6518, 0.1077622, 8593671
2016-10-20T12:26:34.179195, 42.8649, 13.0799, 2.9492, 0.0562979, 15, 107.0, 4.47909, 0.142631, 0.23300783, -9.9, -9.9, 42.8651, 13.0799, 2.9592, 125.825, -6.73987, 0.106209, 214.605, 10.2088, 0.171293, 0.293501, 0.089209, 0.142631, 39.3622, 0.01185239, 8593881
2016-10-20T12:30:10.173607, 42.7873, 13.1030, 7.8047, 0.0840498, 28, 54.0, 5.2343, 0.932739, 0.9204024, -9.9, -9.9, 42.7862, 13.1066, 8.0553, 214.889, 20.8843, 0.326994, 322.288, 38.0871, 0.498174, 1.555982, 0.302824, 0.932739, 104.877, 0.1019357, 8593901
2016-10-20T12:39:09.448798, 42.7588, 13.0410, 3.4219, 0.0421847, 15, 72.0, 10.2491, 0.361514, 1.8711243, -9.9, -9.9, 42.7589, 13.0401, 4.4374, 47.2082, 3.0227, 0.26616, 317.402, -3.66439, 0.420055, 2.325869, 0.232444, 0.361514, 128.492, 0.5868159, 8593961
2016-10-20T12:46:50.583621, 42.8733, 13.1477, 3.0898, 0.678259, 12, 92.0, 3.78211, 0.177763, 0.192985, -9.9, -9.9, 42.8736, 13.1474, 3.0721, 81.3125, -8.34058, 0.0986778, 357.514, 36.3826, 0.189118, 0.2659991, 0.0831033, 0.177763, 167.62, 0.007493685, 8594101
